relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
15.500000,-0.00675608064421,0.00588473562244,0.000848992901346,0.576310883208,1.0045018294,-2.12225117415,2.39737140837,0.315675063007,0.494283577606,-0.809958640613
15.750000,-0.00660002064342,0.00612385617623,0.000315041293844,0.676099049187,0.890331154516,-2.1449701457,2.39564749635,0.36271851257,0.452144066895,-0.814862579464
16.000000,-0.00641803111962,0.0063299011997,-0.000223492171502,0.784699675186,0.774852675901,-2.15403995892,2.39546096237,0.410301911226,0.40619122045,-0.816493131676
16.250000,-0.00620767080583,0.00651128251418,-0.000761978685616,0.894614219176,0.680882618565,-2.14968244642,2.40315916884,0.451909068758,0.362971305758,-0.814880374516
16.500000,-0.00597072401003,0.00667034250898,-0.00129833339471,1.00750299833,0.571397791701,-2.12658643812,2.40082091872,0.495690816316,0.31404244628,-0.809733262596
16.750000,-0.00570391930666,0.00679698141003,-0.00182527190468,1.12024557431,0.466238096832,-2.0854596379,2.39551198547,0.537075541415,0.264061888615,-0.80113743003
17.000000,-0.00541060122287,0.0069034615574,-0.00234106321366,1.22728004673,0.374097466438,-2.03805259621,2.39504945732,0.573198354442,0.216970812799,-0.790169167241
17.250000,-0.00509027928329,0.00698403014325,-0.00284429820278,1.34005666519,0.275942956676,-1.97012580194,2.38987243863,0.610115712305,0.16485608618,-0.774971798485
17.500000,-0.00474057289028,0.00704143303574,-0.00332612611463,1.44926011532,0.171858431847,-1.89489961171,2.38653501625,0.645505077309,0.110251383241,-0.755756460549
17.750000,-0.00436564922563,0.00706995935917,-0.00379174800863,1.55562461338,0.0819200038608,-1.80518546409,2.38243689668,0.67641031664,0.057840057101,-0.734250373741
18.000000,-0.00396276058359,0.00708239303767,-0.00422871884667,1.66809607167,-0.00932449167769,-1.70849056237,2.38762381036,0.705583961129,0.00303586453512,-0.708619825664
18.250000,-0.0035316011898,0.00706529711333,-0.00464599328982,1.76027980438,-0.111401824988,-1.61681915896,2.39264643434,0.731237806718,-0.0510263851405,-0.680211421578
18.500000,-0.0030826206814,0.00702669212517,-0.00503712842615,1.84756434252,-0.20355578534,-1.51006876383,2.39358657101,0.753228551068,-0.103694759208,-0.64953379186
18.750000,-0.00260781901854,0.00696351922066,-0.00540102767173,1.92755825579,-0.297900613327,-1.39766532337,2.39577833191,0.772286591841,-0.156621913372,-0.615664678469
19.000000,-0.00211884155351,0.00687774181851,-0.00573596108784,1.99131810351,-0.399324996701,-1.28360609824,2.39598664621,0.788202403791,-0.209567389292,-0.578635014498
